"","filename","category_en","category_ja","project","id","produces","ID","Sex.(f/m)","OpenScience.(ok:1/no:0)","AgeD.(days)","AgeM.(months)"
"2394","MS_O0106_22_Yellow.xlsx","question_words","質問のことば","MS","O0106",5,"O0106","m",1,677,22
"2395","MS_O0106_22_Yellow.xlsx","locations","位置と場所についてのことば","MS","O0106",3,"O0106","m",1,677,22
"2396","MS_O0106_22_Yellow.xlsx","quantifiers","数量をあらわすことば","MS","O0106",7,"O0106","m",1,677,22
"2397","MS_O0106_22_Yellow.xlsx","connecting_words","接続語","MS","O0106",0,"O0106","m",1,677,22
"2398","MS_O0106_22_Yellow.xlsx","sounds2","幼児語（その２）","MS","O0106",15,"O0106","m",1,677,22
"2399","MS_O0106_22_Yellow.xlsx","conversations","会話語","MS","O0106",6,"O0106","m",1,677,22
"2400","MS_O0106_22_Yellow.xlsx","others","その他","MS","O0106",7,"O0106","m",1,677,22
"2401","MS_O0108_29_Yellow.xlsx","sounds","幼児語","MS","O0108",11,"O0108","m",1,895,29
"2402","MS_O0108_29_Yellow.xlsx","animals","動物の名前","MS","O0108",43,"O0108","m",1,895,29
"2403","MS_O0108_29_Yellow.xlsx","vehicles","乗り物","MS","O0108",14,"O0108","m",1,895,29
"2404","MS_O0108_29_Yellow.xlsx","toys","おもちゃ","MS","O0108",16,"O0108","m",1,895,29
"2405","MS_O0108_29_Yellow.xlsx","food_drink","食べ物と飲み物","MS","O0108",62,"O0108","m",1,895,29
"2406","MS_O0108_29_Yellow.xlsx","clothing","衣類","MS","O0108",21,"O0108","m",1,895,29
"2407","MS_O0108_29_Yellow.xlsx","body_parts","体の部分","MS","O0108",25,"O0108","m",1,895,29
"2408","MS_O0108_29_Yellow.xlsx","furniture_rooms","家具と部屋","MS","O0108",25,"O0108","m",1,895,29
"2409","MS_O0108_29_Yellow.xlsx","household","小さな家庭用品","MS","O0108",46,"O0108","m",1,895,29
"2410","MS_O0108_29_Yellow.xlsx","outside","戸外のもの","MS","O0108",29,"O0108","m",1,895,29
"2411","MS_O0108_29_Yellow.xlsx","places","おでかけ","MS","O0108",17,"O0108","m",1,895,29
"2412","MS_O0108_29_Yellow.xlsx","people","人々","MS","O0108",28,"O0108","m",1,895,29
"2413","MS_O0108_29_Yellow.xlsx","games_routines","日課とあいさつ","MS","O0108",25,"O0108","m",1,895,29
"2414","MS_O0108_29_Yellow.xlsx","action_words","動作語","MS","O0108",103,"O0108","m",1,895,29
"2415","MS_O0108_29_Yellow.xlsx","time_words","時間についてのことば","MS","O0108",4,"O0108","m",1,895,29
"2416","MS_O0108_29_Yellow.xlsx","descriptive_words","ようす・性質","MS","O0108",58,"O0108","m",1,895,29
"2417","MS_O0108_29_Yellow.xlsx","pronouns","代名詞","MS","O0108",15,"O0108","m",1,895,29
"2418","MS_O0108_29_Yellow.xlsx","question_words","質問のことば","MS","O0108",4,"O0108","m",1,895,29
"2419","MS_O0108_29_Yellow.xlsx","locations","位置と場所についてのことば","MS","O0108",15,"O0108","m",1,895,29
"2420","MS_O0108_29_Yellow.xlsx","quantifiers","数量をあらわすことば","MS","O0108",16,"O0108","m",1,895,29
"2421","MS_O0108_29_Yellow.xlsx","connecting_words","接続語","MS","O0108",1,"O0108","m",1,895,29
"2422","MS_O0108_29_Yellow.xlsx","sounds2","幼児語（その２）","MS","O0108",28,"O0108","m",1,895,29
"2423","MS_O0108_29_Yellow.xlsx","conversations","会話語","MS","O0108",11,"O0108","m",1,895,29
"2424","MS_O0108_29_Yellow.xlsx","others","その他","MS","O0108",8,"O0108","m",1,895,29
"2425","MS_O0118_20_Yellow.xlsx","sounds","幼児語","MS","O0118",6,"O0118","f",1,626,20
"2426","MS_O0118_20_Yellow.xlsx","animals","動物の名前","MS","O0118",0,"O0118","f",1,626,20
"2427","MS_O0118_20_Yellow.xlsx","vehicles","乗り物","MS","O0118",0,"O0118","f",1,626,20
"2428","MS_O0118_20_Yellow.xlsx","toys","おもちゃ","MS","O0118",0,"O0118","f",1,626,20
"2429","MS_O0118_20_Yellow.xlsx","food_drink","食べ物と飲み物","MS","O0118",2,"O0118","f",1,626,20
"2430","MS_O0118_20_Yellow.xlsx","clothing","衣類","MS","O0118",1,"O0118","f",1,626,20
"2431","MS_O0118_20_Yellow.xlsx","body_parts","体の部分","MS","O0118",0,"O0118","f",1,626,20
"2432","MS_O0118_20_Yellow.xlsx","furniture_rooms","家具と部屋","MS","O0118",0,"O0118","f",1,626,20
"2433","MS_O0118_20_Yellow.xlsx","household","小さな家庭用品","MS","O0118",0,"O0118","f",1,626,20
"2434","MS_O0118_20_Yellow.xlsx","outside","戸外のもの","MS","O0118",0,"O0118","f",1,626,20
"2435","MS_O0118_20_Yellow.xlsx","places","おでかけ","MS","O0118",0,"O0118","f",1,626,20
"2436","MS_O0118_20_Yellow.xlsx","people","人々","MS","O0118",2,"O0118","f",1,626,20
"2437","MS_O0118_20_Yellow.xlsx","games_routines","日課とあいさつ","MS","O0118",8,"O0118","f",1,626,20
"2438","MS_O0118_20_Yellow.xlsx","action_words","動作語","MS","O0118",0,"O0118","f",1,626,20
"2439","MS_O0118_20_Yellow.xlsx","time_words","時間についてのことば","MS","O0118",0,"O0118","f",1,626,20
"2440","MS_O0118_20_Yellow.xlsx","descriptive_words","ようす・性質","MS","O0118",2,"O0118","f",1,626,20
"2441","MS_O0118_20_Yellow.xlsx","pronouns","代名詞","MS","O0118",0,"O0118","f",1,626,20
"2442","MS_O0118_20_Yellow.xlsx","question_words","質問のことば","MS","O0118",0,"O0118","f",1,626,20
"2443","MS_O0118_20_Yellow.xlsx","locations","位置と場所についてのことば","MS","O0118",0,"O0118","f",1,626,20
"2444","MS_O0118_20_Yellow.xlsx","quantifiers","数量をあらわすことば","MS","O0118",2,"O0118","f",1,626,20
"2445","MS_O0118_20_Yellow.xlsx","connecting_words","接続語","MS","O0118",0,"O0118","f",1,626,20
"2446","MS_O0118_20_Yellow.xlsx","sounds2","幼児語（その２）","MS","O0118",4,"O0118","f",1,626,20
"2447","MS_O0118_20_Yellow.xlsx","conversations","会話語","MS","O0118",2,"O0118","f",1,626,20
"2448","MS_O0118_20_Yellow.xlsx","others","その他","MS","O0118",2,"O0118","f",1,626,20
"2449","MS_O0124_20_Yellow.xlsx","sounds","幼児語","MS","O0124",7,"O0124","f",1,619,20
"2450","MS_O0124_20_Yellow.xlsx","animals","動物の名前","MS","O0124",33,"O0124","f",1,619,20
"2451","MS_O0124_20_Yellow.xlsx","vehicles","乗り物","MS","O0124",7,"O0124","f",1,619,20
"2452","MS_O0124_20_Yellow.xlsx","toys","おもちゃ","MS","O0124",3,"O0124","f",1,619,20
"2453","MS_O0124_20_Yellow.xlsx","food_drink","食べ物と飲み物","MS","O0124",34,"O0124","f",1,619,20
"2454","MS_O0124_20_Yellow.xlsx","clothing","衣類","MS","O0124",9,"O0124","f",1,619,20
"2455","MS_O0124_20_Yellow.xlsx","body_parts","体の部分","MS","O0124",15,"O0124","f",1,619,20
"2456","MS_O0124_20_Yellow.xlsx","furniture_rooms","家具と部屋","MS","O0124",10,"O0124","f",1,619,20
"2457","MS_O0124_20_Yellow.xlsx","household","小さな家庭用品","MS","O0124",30,"O0124","f",1,619,20
"2458","MS_O0124_20_Yellow.xlsx","outside","戸外のもの","MS","O0124",7,"O0124","f",1,619,20
"2459","MS_O0124_20_Yellow.xlsx","places","おでかけ","MS","O0124",4,"O0124","f",1,619,20
"2460","MS_O0124_20_Yellow.xlsx","people","人々","MS","O0124",9,"O0124","f",1,619,20
"2461","MS_O0124_20_Yellow.xlsx","games_routines","日課とあいさつ","MS","O0124",18,"O0124","f",1,619,20
"2462","MS_O0124_20_Yellow.xlsx","action_words","動作語","MS","O0124",17,"O0124","f",1,619,20
"2463","MS_O0124_20_Yellow.xlsx","time_words","時間についてのことば","MS","O0124",5,"O0124","f",1,619,20
"2464","MS_O0124_20_Yellow.xlsx","descriptive_words","ようす・性質","MS","O0124",18,"O0124","f",1,619,20
"2465","MS_O0124_20_Yellow.xlsx","pronouns","代名詞","MS","O0124",4,"O0124","f",1,619,20
"2466","MS_O0124_20_Yellow.xlsx","question_words","質問のことば","MS","O0124",0,"O0124","f",1,619,20
"2467","MS_O0124_20_Yellow.xlsx","locations","位置と場所についてのことば","MS","O0124",0,"O0124","f",1,619,20
"2468","MS_O0124_20_Yellow.xlsx","quantifiers","数量をあらわすことば","MS","O0124",9,"O0124","f",1,619,20
"2469","MS_O0124_20_Yellow.xlsx","connecting_words","接続語","MS","O0124",0,"O0124","f",1,619,20
"2470","MS_O0124_20_Yellow.xlsx","sounds2","幼児語（その２）","MS","O0124",15,"O0124","f",1,619,20
"2471","MS_O0124_20_Yellow.xlsx","conversations","会話語","MS","O0124",7,"O0124","f",1,619,20
"2472","MS_O0124_20_Yellow.xlsx","others","その他","MS","O0124",3,"O0124","f",1,619,20
"2473","MS_O0131_20_Yellow.xlsx","sounds","幼児語","MS","O0131",12,"O0131","m",1,618,20
"2474","MS_O0131_20_Yellow.xlsx","animals","動物の名前","MS","O0131",26,"O0131","m",1,618,20
"2475","MS_O0131_20_Yellow.xlsx","vehicles","乗り物","MS","O0131",7,"O0131","m",1,618,20
"2476","MS_O0131_20_Yellow.xlsx","toys","おもちゃ","MS","O0131",1,"O0131","m",1,618,20
"2477","MS_O0131_20_Yellow.xlsx","food_drink","食べ物と飲み物","MS","O0131",26,"O0131","m",1,618,20
"2478","MS_O0131_20_Yellow.xlsx","clothing","衣類","MS","O0131",3,"O0131","m",1,618,20
"2479","MS_O0131_20_Yellow.xlsx","body_parts","体の部分","MS","O0131",10,"O0131","m",1,618,20
"2480","MS_O0131_20_Yellow.xlsx","furniture_rooms","家具と部屋","MS","O0131",1,"O0131","m",1,618,20
"2481","MS_O0131_20_Yellow.xlsx","household","小さな家庭用品","MS","O0131",2,"O0131","m",1,618,20
"2482","MS_O0131_20_Yellow.xlsx","outside","戸外のもの","MS","O0131",2,"O0131","m",1,618,20
"2483","MS_O0131_20_Yellow.xlsx","places","おでかけ","MS","O0131",0,"O0131","m",1,618,20
"2484","MS_O0131_20_Yellow.xlsx","people","人々","MS","O0131",9,"O0131","m",1,618,20
"2485","MS_O0131_20_Yellow.xlsx","games_routines","日課とあいさつ","MS","O0131",18,"O0131","m",1,618,20
"2486","MS_O0131_20_Yellow.xlsx","action_words","動作語","MS","O0131",9,"O0131","m",1,618,20
"2487","MS_O0131_20_Yellow.xlsx","time_words","時間についてのことば","MS","O0131",0,"O0131","m",1,618,20
"2488","MS_O0131_20_Yellow.xlsx","descriptive_words","ようす・性質","MS","O0131",7,"O0131","m",1,618,20
"2489","MS_O0131_20_Yellow.xlsx","pronouns","代名詞","MS","O0131",2,"O0131","m",1,618,20
"2490","MS_O0131_20_Yellow.xlsx","question_words","質問のことば","MS","O0131",2,"O0131","m",1,618,20
"2491","MS_O0131_20_Yellow.xlsx","locations","位置と場所についてのことば","MS","O0131",0,"O0131","m",1,618,20
"2492","MS_O0131_20_Yellow.xlsx","quantifiers","数量をあらわすことば","MS","O0131",4,"O0131","m",1,618,20
"2493","MS_O0131_20_Yellow.xlsx","connecting_words","接続語","MS","O0131",0,"O0131","m",1,618,20
"2494","MS_O0131_20_Yellow.xlsx","sounds2","幼児語（その２）","MS","O0131",19,"O0131","m",1,618,20
"2495","MS_O0131_20_Yellow.xlsx","conversations","会話語","MS","O0131",10,"O0131","m",1,618,20
"2496","MS_O0131_20_Yellow.xlsx","others","その他","MS","O0131",4,"O0131","m",1,618,20
"2497","MS_O0134_20_Yellow.xlsx","sounds","幼児語","MS","O0134",7,"O0134","m",1,615,20
"2498","MS_O0134_20_Yellow.xlsx","animals","動物の名前","MS","O0134",15,"O0134","m",1,615,20
"2499","MS_O0134_20_Yellow.xlsx","vehicles","乗り物","MS","O0134",7,"O0134","m",1,615,20
"2500","MS_O0134_20_Yellow.xlsx","toys","おもちゃ","MS","O0134",4,"O0134","m",1,615,20
"2501","MS_O0134_20_Yellow.xlsx","food_drink","食べ物と飲み物","MS","O0134",29,"O0134","m",1,615,20
"2502","MS_O0134_20_Yellow.xlsx","clothing","衣類","MS","O0134",8,"O0134","m",1,615,20
"2503","MS_O0134_20_Yellow.xlsx","body_parts","体の部分","MS","O0134",15,"O0134","m",1,615,20
"2504","MS_O0134_20_Yellow.xlsx","furniture_rooms","家具と部屋","MS","O0134",3,"O0134","m",1,615,20
"2505","MS_O0134_20_Yellow.xlsx","household","小さな家庭用品","MS","O0134",11,"O0134","m",1,615,20
"2506","MS_O0134_20_Yellow.xlsx","outside","戸外のもの","MS","O0134",5,"O0134","m",1,615,20
"2507","MS_O0134_20_Yellow.xlsx","places","おでかけ","MS","O0134",4,"O0134","m",1,615,20
"2508","MS_O0134_20_Yellow.xlsx","people","人々","MS","O0134",6,"O0134","m",1,615,20
"2509","MS_O0134_20_Yellow.xlsx","games_routines","日課とあいさつ","MS","O0134",11,"O0134","m",1,615,20
"2510","MS_O0134_20_Yellow.xlsx","action_words","動作語","MS","O0134",18,"O0134","m",1,615,20
"2511","MS_O0134_20_Yellow.xlsx","time_words","時間についてのことば","MS","O0134",0,"O0134","m",1,615,20
"2512","MS_O0134_20_Yellow.xlsx","descriptive_words","ようす・性質","MS","O0134",10,"O0134","m",1,615,20
"2513","MS_O0134_20_Yellow.xlsx","pronouns","代名詞","MS","O0134",1,"O0134","m",1,615,20
"2514","MS_O0134_20_Yellow.xlsx","question_words","質問のことば","MS","O0134",1,"O0134","m",1,615,20
"2515","MS_O0134_20_Yellow.xlsx","locations","位置と場所についてのことば","MS","O0134",2,"O0134","m",1,615,20
"2516","MS_O0134_20_Yellow.xlsx","quantifiers","数量をあらわすことば","MS","O0134",4,"O0134","m",1,615,20
"2517","MS_O0134_20_Yellow.xlsx","connecting_words","接続語","MS","O0134",0,"O0134","m",1,615,20
"2518","MS_O0134_20_Yellow.xlsx","sounds2","幼児語（その２）","MS","O0134",11,"O0134","m",1,615,20
"2519","MS_O0134_20_Yellow.xlsx","conversations","会話語","MS","O0134",2,"O0134","m",1,615,20
"2520","MS_O0134_20_Yellow.xlsx","others","その他","MS","O0134",2,"O0134","m",1,615,20
"2521","MS_O0146_28_Yellow.xlsx","sounds","幼児語","MS","O0146",6,"O0146","f",1,856,28
"2522","MS_O0146_28_Yellow.xlsx","animals","動物の名前","MS","O0146",39,"O0146","f",1,856,28
"2523","MS_O0146_28_Yellow.xlsx","vehicles","乗り物","MS","O0146",12,"O0146","f",1,856,28
"2524","MS_O0146_28_Yellow.xlsx","toys","おもちゃ","MS","O0146",16,"O0146","f",1,856,28
"2525","MS_O0146_28_Yellow.xlsx","food_drink","食べ物と飲み物","MS","O0146",61,"O0146","f",1,856,28
"2526","MS_O0146_28_Yellow.xlsx","clothing","衣類","MS","O0146",23,"O0146","f",1,856,28
"2527","MS_O0146_28_Yellow.xlsx","body_parts","体の部分","MS","O0146",25,"O0146","f",1,856,28
"2528","MS_O0146_28_Yellow.xlsx","furniture_rooms","家具と部屋","MS","O0146",25,"O0146","f",1,856,28
"2529","MS_O0146_28_Yellow.xlsx","household","小さな家庭用品","MS","O0146",42,"O0146","f",1,856,28
"2530","MS_O0146_28_Yellow.xlsx","outside","戸外のもの","MS","O0146",26,"O0146","f",1,856,28
"2531","MS_O0146_28_Yellow.xlsx","places","おでかけ","MS","O0146",16,"O0146","f",1,856,28
"2532","MS_O0146_28_Yellow.xlsx","people","人々","MS","O0146",21,"O0146","f",1,856,28
"2533","MS_O0146_28_Yellow.xlsx","games_routines","日課とあいさつ","MS","O0146",25,"O0146","f",1,856,28
"2534","MS_O0146_28_Yellow.xlsx","action_words","動作語","MS","O0146",101,"O0146","f",1,856,28
"2535","MS_O0146_28_Yellow.xlsx","time_words","時間についてのことば","MS","O0146",9,"O0146","f",1,856,28
"2536","MS_O0146_28_Yellow.xlsx","descriptive_words","ようす・性質","MS","O0146",61,"O0146","f",1,856,28
"2537","MS_O0146_28_Yellow.xlsx","pronouns","代名詞","MS","O0146",21,"O0146","f",1,856,28
"2538","MS_O0146_28_Yellow.xlsx","question_words","質問のことば","MS","O0146",9,"O0146","f",1,856,28
"2539","MS_O0146_28_Yellow.xlsx","locations","位置と場所についてのことば","MS","O0146",20,"O0146","f",1,856,28
"2540","MS_O0146_28_Yellow.xlsx","quantifiers","数量をあらわすことば","MS","O0146",17,"O0146","f",1,856,28
"2541","MS_O0146_28_Yellow.xlsx","connecting_words","接続語","MS","O0146",4,"O0146","f",1,856,28
"2542","MS_O0146_28_Yellow.xlsx","sounds2","幼児語（その２）","MS","O0146",18,"O0146","f",1,856,28
"2543","MS_O0146_28_Yellow.xlsx","conversations","会話語","MS","O0146",14,"O0146","f",1,856,28
"2544","MS_O0146_28_Yellow.xlsx","others","その他","MS","O0146",9,"O0146","f",1,856,28
"2545","MS_O0153_20_Yellow.xlsx","sounds","幼児語","MS","O0153",5,"O0153","f",1,624,20
"2546","MS_O0153_20_Yellow.xlsx","animals","動物の名前","MS","O0153",2,"O0153","f",1,624,20
"2547","MS_O0153_20_Yellow.xlsx","vehicles","乗り物","MS","O0153",1,"O0153","f",1,624,20
"2548","MS_O0153_20_Yellow.xlsx","toys","おもちゃ","MS","O0153",0,"O0153","f",1,624,20
"2549","MS_O0153_20_Yellow.xlsx","food_drink","食べ物と飲み物","MS","O0153",4,"O0153","f",1,624,20
"2550","MS_O0153_20_Yellow.xlsx","clothing","衣類","MS","O0153",6,"O0153","f",1,624,20
"2551","MS_O0153_20_Yellow.xlsx","body_parts","体の部分","MS","O0153",3,"O0153","f",1,624,20
"2552","MS_O0153_20_Yellow.xlsx","furniture_rooms","家具と部屋","MS","O0153",0,"O0153","f",1,624,20
"2553","MS_O0153_20_Yellow.xlsx","household","小さな家庭用品","MS","O0153",0,"O0153","f",1,624,20
"2554","MS_O0153_20_Yellow.xlsx","outside","戸外のもの","MS","O0153",1,"O0153","f",1,624,20
"2555","MS_O0153_20_Yellow.xlsx","places","おでかけ","MS","O0153",2,"O0153","f",1,624,20
"2556","MS_O0153_20_Yellow.xlsx","people","人々","MS","O0153",7,"O0153","f",1,624,20
"2557","MS_O0153_20_Yellow.xlsx","games_routines","日課とあいさつ","MS","O0153",11,"O0153","f",1,624,20
"2558","MS_O0153_20_Yellow.xlsx","action_words","動作語","MS","O0153",4,"O0153","f",1,624,20
"2559","MS_O0153_20_Yellow.xlsx","time_words","時間についてのことば","MS","O0153",0,"O0153","f",1,624,20
"2560","MS_O0153_20_Yellow.xlsx","descriptive_words","ようす・性質","MS","O0153",1,"O0153","f",1,624,20
"2561","MS_O0153_20_Yellow.xlsx","pronouns","代名詞","MS","O0153",0,"O0153","f",1,624,20
"2562","MS_O0153_20_Yellow.xlsx","question_words","質問のことば","MS","O0153",0,"O0153","f",1,624,20
"2563","MS_O0153_20_Yellow.xlsx","locations","位置と場所についてのことば","MS","O0153",0,"O0153","f",1,624,20
"2564","MS_O0153_20_Yellow.xlsx","quantifiers","数量をあらわすことば","MS","O0153",1,"O0153","f",1,624,20
"2565","MS_O0153_20_Yellow.xlsx","connecting_words","接続語","MS","O0153",0,"O0153","f",1,624,20
"2566","MS_O0153_20_Yellow.xlsx","sounds2","幼児語（その２）","MS","O0153",7,"O0153","f",1,624,20
"2567","MS_O0153_20_Yellow.xlsx","conversations","会話語","MS","O0153",2,"O0153","f",1,624,20
"2568","MS_O0153_20_Yellow.xlsx","others","その他","MS","O0153",3,"O0153","f",1,624,20
"2569","MS_O0163_21_Yellow.xlsx","sounds","幼児語","MS","O0163",10,"O0163","m",1,642,21
"2570","MS_O0163_21_Yellow.xlsx","animals","動物の名前","MS","O0163",35,"O0163","m",1,642,21
"2571","MS_O0163_21_Yellow.xlsx","vehicles","乗り物","MS","O0163",10,"O0163","m",1,642,21
"2572","MS_O0163_21_Yellow.xlsx","toys","おもちゃ","MS","O0163",3,"O0163","m",1,642,21
"2573","MS_O0163_21_Yellow.xlsx","food_drink","食べ物と飲み物","MS","O0163",27,"O0163","m",1,642,21
"2574","MS_O0163_21_Yellow.xlsx","clothing","衣類","MS","O0163",5,"O0163","m",1,642,21
"2575","MS_O0163_21_Yellow.xlsx","body_parts","体の部分","MS","O0163",6,"O0163","m",1,642,21
"2576","MS_O0163_21_Yellow.xlsx","furniture_rooms","家具と部屋","MS","O0163",4,"O0163","m",1,642,21
"2577","MS_O0163_21_Yellow.xlsx","household","小さな家庭用品","MS","O0163",8,"O0163","m",1,642,21
"2578","MS_O0163_21_Yellow.xlsx","outside","戸外のもの","MS","O0163",6,"O0163","m",1,642,21
"2579","MS_O0163_21_Yellow.xlsx","places","おでかけ","MS","O0163",3,"O0163","m",1,642,21
"2580","MS_O0163_21_Yellow.xlsx","people","人々","MS","O0163",6,"O0163","m",1,642,21
"2581","MS_O0163_21_Yellow.xlsx","games_routines","日課とあいさつ","MS","O0163",12,"O0163","m",1,642,21
"2582","MS_O0163_21_Yellow.xlsx","action_words","動作語","MS","O0163",12,"O0163","m",1,642,21
"2583","MS_O0163_21_Yellow.xlsx","time_words","時間についてのことば","MS","O0163",0,"O0163","m",1,642,21
"2584","MS_O0163_21_Yellow.xlsx","descriptive_words","ようす・性質","MS","O0163",14,"O0163","m",1,642,21
"2585","MS_O0163_21_Yellow.xlsx","pronouns","代名詞","MS","O0163",2,"O0163","m",1,642,21
"2586","MS_O0163_21_Yellow.xlsx","question_words","質問のことば","MS","O0163",0,"O0163","m",1,642,21
"2587","MS_O0163_21_Yellow.xlsx","locations","位置と場所についてのことば","MS","O0163",0,"O0163","m",1,642,21
"2588","MS_O0163_21_Yellow.xlsx","quantifiers","数量をあらわすことば","MS","O0163",6,"O0163","m",1,642,21
"2589","MS_O0163_21_Yellow.xlsx","connecting_words","接続語","MS","O0163",0,"O0163","m",1,642,21
"2590","MS_O0163_21_Yellow.xlsx","sounds2","幼児語（その２）","MS","O0163",21,"O0163","m",1,642,21
"2591","MS_O0163_21_Yellow.xlsx","conversations","会話語","MS","O0163",8,"O0163","m",1,642,21
"2592","MS_O0163_21_Yellow.xlsx","others","その他","MS","O0163",4,"O0163","m",1,642,21
"2593","MS_O0168_19_Yellow.xlsx","sounds","幼児語","MS","O0168",3,"O0168","f",1,606,19
"2594","MS_O0168_19_Yellow.xlsx","animals","動物の名前","MS","O0168",0,"O0168","f",1,606,19
"2595","MS_O0168_19_Yellow.xlsx","vehicles","乗り物","MS","O0168",0,"O0168","f",1,606,19
"2596","MS_O0168_19_Yellow.xlsx","toys","おもちゃ","MS","O0168",0,"O0168","f",1,606,19
"2597","MS_O0168_19_Yellow.xlsx","food_drink","食べ物と飲み物","MS","O0168",0,"O0168","f",1,606,19
"2598","MS_O0168_19_Yellow.xlsx","clothing","衣類","MS","O0168",0,"O0168","f",1,606,19
"2599","MS_O0168_19_Yellow.xlsx","body_parts","体の部分","MS","O0168",0,"O0168","f",1,606,19
"2600","MS_O0168_19_Yellow.xlsx","furniture_rooms","家具と部屋","MS","O0168",0,"O0168","f",1,606,19
"2601","MS_O0168_19_Yellow.xlsx","household","小さな家庭用品","MS","O0168",0,"O0168","f",1,606,19
"2602","MS_O0168_19_Yellow.xlsx","outside","戸外のもの","MS","O0168",0,"O0168","f",1,606,19
"2603","MS_O0168_19_Yellow.xlsx","places","おでかけ","MS","O0168",0,"O0168","f",1,606,19
"2604","MS_O0168_19_Yellow.xlsx","people","人々","MS","O0168",4,"O0168","f",1,606,19
"2605","MS_O0168_19_Yellow.xlsx","games_routines","日課とあいさつ","MS","O0168",3,"O0168","f",1,606,19
"2606","MS_O0168_19_Yellow.xlsx","action_words","動作語","MS","O0168",1,"O0168","f",1,606,19
"2607","MS_O0168_19_Yellow.xlsx","time_words","時間についてのことば","MS","O0168",0,"O0168","f",1,606,19
"2608","MS_O0168_19_Yellow.xlsx","descriptive_words","ようす・性質","MS","O0168",0,"O0168","f",1,606,19
"2609","MS_O0168_19_Yellow.xlsx","pronouns","代名詞","MS","O0168",0,"O0168","f",1,606,19
"2610","MS_O0168_19_Yellow.xlsx","question_words","質問のことば","MS","O0168",0,"O0168","f",1,606,19
"2611","MS_O0168_19_Yellow.xlsx","locations","位置と場所についてのことば","MS","O0168",0,"O0168","f",1,606,19
"2612","MS_O0168_19_Yellow.xlsx","quantifiers","数量をあらわすことば","MS","O0168",0,"O0168","f",1,606,19
"2613","MS_O0168_19_Yellow.xlsx","connecting_words","接続語","MS","O0168",0,"O0168","f",1,606,19
"2614","MS_O0168_19_Yellow.xlsx","sounds2","幼児語（その２）","MS","O0168",2,"O0168","f",1,606,19
"2615","MS_O0168_19_Yellow.xlsx","conversations","会話語","MS","O0168",1,"O0168","f",1,606,19
"2616","MS_O0168_19_Yellow.xlsx","others","その他","MS","O0168",1,"O0168","f",1,606,19
"2617","MS_O0169_21_Yellow.xlsx","sounds","幼児語","MS","O0169",9,"O0169","f",1,650,21
"2618","MS_O0169_21_Yellow.xlsx","animals","動物の名前","MS","O0169",4,"O0169","f",1,650,21
"2619","MS_O0169_21_Yellow.xlsx","vehicles","乗り物","MS","O0169",2,"O0169","f",1,650,21
"2620","MS_O0169_21_Yellow.xlsx","toys","おもちゃ","MS","O0169",1,"O0169","f",1,650,21
"2621","MS_O0169_21_Yellow.xlsx","food_drink","食べ物と飲み物","MS","O0169",13,"O0169","f",1,650,21
"2622","MS_O0169_21_Yellow.xlsx","clothing","衣類","MS","O0169",0,"O0169","f",1,650,21
"2623","MS_O0169_21_Yellow.xlsx","body_parts","体の部分","MS","O0169",3,"O0169","f",1,650,21
"2624","MS_O0169_21_Yellow.xlsx","furniture_rooms","家具と部屋","MS","O0169",0,"O0169","f",1,650,21
"2625","MS_O0169_21_Yellow.xlsx","household","小さな家庭用品","MS","O0169",0,"O0169","f",1,650,21
"2626","MS_O0169_21_Yellow.xlsx","outside","戸外のもの","MS","O0169",4,"O0169","f",1,650,21
"2627","MS_O0169_21_Yellow.xlsx","places","おでかけ","MS","O0169",0,"O0169","f",1,650,21
"2628","MS_O0169_21_Yellow.xlsx","people","人々","MS","O0169",4,"O0169","f",1,650,21
"2629","MS_O0169_21_Yellow.xlsx","games_routines","日課とあいさつ","MS","O0169",11,"O0169","f",1,650,21
"2630","MS_O0169_21_Yellow.xlsx","action_words","動作語","MS","O0169",4,"O0169","f",1,650,21
"2631","MS_O0169_21_Yellow.xlsx","time_words","時間についてのことば","MS","O0169",0,"O0169","f",1,650,21
"2632","MS_O0169_21_Yellow.xlsx","descriptive_words","ようす・性質","MS","O0169",7,"O0169","f",1,650,21
"2633","MS_O0169_21_Yellow.xlsx","pronouns","代名詞","MS","O0169",3,"O0169","f",1,650,21
"2634","MS_O0169_21_Yellow.xlsx","question_words","質問のことば","MS","O0169",1,"O0169","f",1,650,21
"2635","MS_O0169_21_Yellow.xlsx","locations","位置と場所についてのことば","MS","O0169",0,"O0169","f",1,650,21
"2636","MS_O0169_21_Yellow.xlsx","quantifiers","数量をあらわすことば","MS","O0169",0,"O0169","f",1,650,21
"2637","MS_O0169_21_Yellow.xlsx","connecting_words","接続語","MS","O0169",0,"O0169","f",1,650,21
"2638","MS_O0169_21_Yellow.xlsx","sounds2","幼児語（その２）","MS","O0169",8,"O0169","f",1,650,21
"2639","MS_O0169_21_Yellow.xlsx","conversations","会話語","MS","O0169",6,"O0169","f",1,650,21
"2640","MS_O0169_21_Yellow.xlsx","others","その他","MS","O0169",3,"O0169","f",1,650,21
"2641","MS_O0172_21_Yellow.xlsx","sounds","幼児語","MS","O0172",7,"O0172","m",1,656,21
"2642","MS_O0172_21_Yellow.xlsx","animals","動物の名前","MS","O0172",4,"O0172","m",1,656,21
"2643","MS_O0172_21_Yellow.xlsx","vehicles","乗り物","MS","O0172",4,"O0172","m",1,656,21
