"","filename","category_en","category_ja","project","id","produces","ID","Sex.(f/m)","OpenSciense.(ok:1/no:0)","AgeD.(days)","AgeM.(months)"
"797","HM_H0034_22_Yellow.xlsx","food_drink","食べ物と飲み物","HM","H0034",19,"H0034","m",1,682,22
"798","HM_H0034_22_Yellow.xlsx","clothing","衣類","HM","H0034",6,"H0034","m",1,682,22
"799","HM_H0034_22_Yellow.xlsx","body_parts","体の部分","HM","H0034",13,"H0034","m",1,682,22
"800","HM_H0034_22_Yellow.xlsx","furniture_rooms","家具と部屋","HM","H0034",4,"H0034","m",1,682,22
"801","HM_H0034_22_Yellow.xlsx","household","小さな家庭用品","HM","H0034",5,"H0034","m",1,682,22
"802","HM_H0034_22_Yellow.xlsx","outside","戸外のもの","HM","H0034",6,"H0034","m",1,682,22
"803","HM_H0034_22_Yellow.xlsx","places","おでかけ","HM","H0034",4,"H0034","m",1,682,22
"804","HM_H0034_22_Yellow.xlsx","people","人々","HM","H0034",12,"H0034","m",1,682,22
"805","HM_H0034_22_Yellow.xlsx","games_routines","日課とあいさつ","HM","H0034",22,"H0034","m",1,682,22
"806","HM_H0034_22_Yellow.xlsx","action_words","動作語","HM","H0034",46,"H0034","m",1,682,22
"807","HM_H0034_22_Yellow.xlsx","time_words","時間についてのことば","HM","H0034",1,"H0034","m",1,682,22
"808","HM_H0034_22_Yellow.xlsx","descriptive_words","ようす・性質","HM","H0034",15,"H0034","m",1,682,22
"809","HM_H0034_22_Yellow.xlsx","pronouns","代名詞","HM","H0034",2,"H0034","m",1,682,22
"810","HM_H0034_22_Yellow.xlsx","question_words","質問のことば","HM","H0034",1,"H0034","m",1,682,22
"811","HM_H0034_22_Yellow.xlsx","locations","位置と場所についてのことば","HM","H0034",1,"H0034","m",1,682,22
"812","HM_H0034_22_Yellow.xlsx","quantifiers","数量をあらわすことば","HM","H0034",4,"H0034","m",1,682,22
"813","HM_H0034_22_Yellow.xlsx","connecting_words","接続語","HM","H0034",0,"H0034","m",1,682,22
"814","HM_H0034_22_Yellow.xlsx","sounds2","幼児語（その２）","HM","H0034",18,"H0034","m",1,682,22
"815","HM_H0034_22_Yellow.xlsx","conversations","会話語","HM","H0034",8,"H0034","m",1,682,22
"816","HM_H0034_22_Yellow.xlsx","others","その他","HM","H0034",4,"H0034","m",1,682,22
"817","HM_H0035_22_Yellow.xlsx","sounds","幼児語","HM","H0035",9,"H0035","f",1,669.166666666667,22
"818","HM_H0035_22_Yellow.xlsx","animals","動物の名前","HM","H0035",8,"H0035","f",1,669.166666666667,22
"819","HM_H0035_22_Yellow.xlsx","vehicles","乗り物","HM","H0035",1,"H0035","f",1,669.166666666667,22
"820","HM_H0035_22_Yellow.xlsx","toys","おもちゃ","HM","H0035",4,"H0035","f",1,669.166666666667,22
"821","HM_H0035_22_Yellow.xlsx","food_drink","食べ物と飲み物","HM","H0035",13,"H0035","f",1,669.166666666667,22
"822","HM_H0035_22_Yellow.xlsx","clothing","衣類","HM","H0035",5,"H0035","f",1,669.166666666667,22
"823","HM_H0035_22_Yellow.xlsx","body_parts","体の部分","HM","H0035",15,"H0035","f",1,669.166666666667,22
"824","HM_H0035_22_Yellow.xlsx","furniture_rooms","家具と部屋","HM","H0035",1,"H0035","f",1,669.166666666667,22
"825","HM_H0035_22_Yellow.xlsx","household","小さな家庭用品","HM","H0035",4,"H0035","f",1,669.166666666667,22
"826","HM_H0035_22_Yellow.xlsx","outside","戸外のもの","HM","H0035",4,"H0035","f",1,669.166666666667,22
"827","HM_H0035_22_Yellow.xlsx","places","おでかけ","HM","H0035",2,"H0035","f",1,669.166666666667,22
"828","HM_H0035_22_Yellow.xlsx","people","人々","HM","H0035",11,"H0035","f",1,669.166666666667,22
"829","HM_H0035_22_Yellow.xlsx","games_routines","日課とあいさつ","HM","H0035",13,"H0035","f",1,669.166666666667,22
"830","HM_H0035_22_Yellow.xlsx","action_words","動作語","HM","H0035",7,"H0035","f",1,669.166666666667,22
"831","HM_H0035_22_Yellow.xlsx","time_words","時間についてのことば","HM","H0035",0,"H0035","f",1,669.166666666667,22
"832","HM_H0035_22_Yellow.xlsx","descriptive_words","ようす・性質","HM","H0035",8,"H0035","f",1,669.166666666667,22
"833","HM_H0035_22_Yellow.xlsx","pronouns","代名詞","HM","H0035",1,"H0035","f",1,669.166666666667,22
"834","HM_H0035_22_Yellow.xlsx","question_words","質問のことば","HM","H0035",0,"H0035","f",1,669.166666666667,22
"835","HM_H0035_22_Yellow.xlsx","locations","位置と場所についてのことば","HM","H0035",1,"H0035","f",1,669.166666666667,22
"836","HM_H0035_22_Yellow.xlsx","quantifiers","数量をあらわすことば","HM","H0035",5,"H0035","f",1,669.166666666667,22
"837","HM_H0035_22_Yellow.xlsx","connecting_words","接続語","HM","H0035",0,"H0035","f",1,669.166666666667,22
"838","HM_H0035_22_Yellow.xlsx","sounds2","幼児語（その２）","HM","H0035",17,"H0035","f",1,669.166666666667,22
"839","HM_H0035_22_Yellow.xlsx","conversations","会話語","HM","H0035",2,"H0035","f",1,669.166666666667,22
"840","HM_H0035_22_Yellow.xlsx","others","その他","HM","H0035",5,"H0035","f",1,669.166666666667,22
"841","HM_H0036_23_Yellow.xlsx","sounds","幼児語","HM","H0036",9,"H0036","m",1,710,23
"842","HM_H0036_23_Yellow.xlsx","animals","動物の名前","HM","H0036",9,"H0036","m",1,710,23
"843","HM_H0036_23_Yellow.xlsx","vehicles","乗り物","HM","H0036",4,"H0036","m",1,710,23
"844","HM_H0036_23_Yellow.xlsx","toys","おもちゃ","HM","H0036",1,"H0036","m",1,710,23
"845","HM_H0036_23_Yellow.xlsx","food_drink","食べ物と飲み物","HM","H0036",14,"H0036","m",1,710,23
"846","HM_H0036_23_Yellow.xlsx","clothing","衣類","HM","H0036",2,"H0036","m",1,710,23
"847","HM_H0036_23_Yellow.xlsx","body_parts","体の部分","HM","H0036",11,"H0036","m",1,710,23
"848","HM_H0036_23_Yellow.xlsx","furniture_rooms","家具と部屋","HM","H0036",2,"H0036","m",1,710,23
"849","HM_H0036_23_Yellow.xlsx","household","小さな家庭用品","HM","H0036",3,"H0036","m",1,710,23
"850","HM_H0036_23_Yellow.xlsx","outside","戸外のもの","HM","H0036",1,"H0036","m",1,710,23
"851","HM_H0036_23_Yellow.xlsx","places","おでかけ","HM","H0036",0,"H0036","m",1,710,23
"852","HM_H0036_23_Yellow.xlsx","people","人々","HM","H0036",11,"H0036","m",1,710,23
"853","HM_H0036_23_Yellow.xlsx","games_routines","日課とあいさつ","HM","H0036",13,"H0036","m",1,710,23
"854","HM_H0036_23_Yellow.xlsx","action_words","動作語","HM","H0036",6,"H0036","m",1,710,23
"855","HM_H0036_23_Yellow.xlsx","time_words","時間についてのことば","HM","H0036",0,"H0036","m",1,710,23
"856","HM_H0036_23_Yellow.xlsx","descriptive_words","ようす・性質","HM","H0036",19,"H0036","m",1,710,23
"857","HM_H0036_23_Yellow.xlsx","pronouns","代名詞","HM","H0036",2,"H0036","m",1,710,23
"858","HM_H0036_23_Yellow.xlsx","question_words","質問のことば","HM","H0036",0,"H0036","m",1,710,23
"859","HM_H0036_23_Yellow.xlsx","locations","位置と場所についてのことば","HM","H0036",3,"H0036","m",1,710,23
"860","HM_H0036_23_Yellow.xlsx","quantifiers","数量をあらわすことば","HM","H0036",2,"H0036","m",1,710,23
"861","HM_H0036_23_Yellow.xlsx","connecting_words","接続語","HM","H0036",0,"H0036","m",1,710,23
"862","HM_H0036_23_Yellow.xlsx","sounds2","幼児語（その２）","HM","H0036",24,"H0036","m",1,710,23
"863","HM_H0036_23_Yellow.xlsx","conversations","会話語","HM","H0036",6,"H0036","m",1,710,23
"864","HM_H0036_23_Yellow.xlsx","others","その他","HM","H0036",7,"H0036","m",1,710,23
"865","HM_H0037_19_Yellow.xlsx","sounds","幼児語","HM","H0037",11,"H0037","f",1,588,19
"866","HM_H0037_19_Yellow.xlsx","animals","動物の名前","HM","H0037",19,"H0037","f",1,588,19
"867","HM_H0037_19_Yellow.xlsx","vehicles","乗り物","HM","H0037",3,"H0037","f",1,588,19
"868","HM_H0037_19_Yellow.xlsx","toys","おもちゃ","HM","H0037",7,"H0037","f",1,588,19
"869","HM_H0037_19_Yellow.xlsx","food_drink","食べ物と飲み物","HM","H0037",37,"H0037","f",1,588,19
"870","HM_H0037_19_Yellow.xlsx","clothing","衣類","HM","H0037",7,"H0037","f",1,588,19
"871","HM_H0037_19_Yellow.xlsx","body_parts","体の部分","HM","H0037",14,"H0037","f",1,588,19
"872","HM_H0037_19_Yellow.xlsx","furniture_rooms","家具と部屋","HM","H0037",4,"H0037","f",1,588,19
"873","HM_H0037_19_Yellow.xlsx","household","小さな家庭用品","HM","H0037",7,"H0037","f",1,588,19
"874","HM_H0037_19_Yellow.xlsx","outside","戸外のもの","HM","H0037",3,"H0037","f",1,588,19
"875","HM_H0037_19_Yellow.xlsx","places","おでかけ","HM","H0037",2,"H0037","f",1,588,19
"876","HM_H0037_19_Yellow.xlsx","people","人々","HM","H0037",10,"H0037","f",1,588,19
"877","HM_H0037_19_Yellow.xlsx","games_routines","日課とあいさつ","HM","H0037",10,"H0037","f",1,588,19
"878","HM_H0037_19_Yellow.xlsx","action_words","動作語","HM","H0037",9,"H0037","f",1,588,19
"879","HM_H0037_19_Yellow.xlsx","time_words","時間についてのことば","HM","H0037",1,"H0037","f",1,588,19
"880","HM_H0037_19_Yellow.xlsx","descriptive_words","ようす・性質","HM","H0037",18,"H0037","f",1,588,19
"881","HM_H0037_19_Yellow.xlsx","pronouns","代名詞","HM","H0037",4,"H0037","f",1,588,19
"882","HM_H0037_19_Yellow.xlsx","question_words","質問のことば","HM","H0037",0,"H0037","f",1,588,19
"883","HM_H0037_19_Yellow.xlsx","locations","位置と場所についてのことば","HM","H0037",1,"H0037","f",1,588,19
"884","HM_H0037_19_Yellow.xlsx","quantifiers","数量をあらわすことば","HM","H0037",3,"H0037","f",1,588,19
"885","HM_H0037_19_Yellow.xlsx","connecting_words","接続語","HM","H0037",0,"H0037","f",1,588,19
"886","HM_H0037_19_Yellow.xlsx","sounds2","幼児語（その２）","HM","H0037",22,"H0037","f",1,588,19
"887","HM_H0037_19_Yellow.xlsx","conversations","会話語","HM","H0037",9,"H0037","f",1,588,19
"888","HM_H0037_19_Yellow.xlsx","others","その他","HM","H0037",4,"H0037","f",1,588,19
"889","HM_H0038_18_Yellow.xlsx","sounds","幼児語","HM","H0038",7,"H0038","f",1,557,18
"890","HM_H0038_18_Yellow.xlsx","animals","動物の名前","HM","H0038",7,"H0038","f",1,557,18
"891","HM_H0038_18_Yellow.xlsx","vehicles","乗り物","HM","H0038",3,"H0038","f",1,557,18
"892","HM_H0038_18_Yellow.xlsx","toys","おもちゃ","HM","H0038",1,"H0038","f",1,557,18
"893","HM_H0038_18_Yellow.xlsx","food_drink","食べ物と飲み物","HM","H0038",18,"H0038","f",1,557,18
"894","HM_H0038_18_Yellow.xlsx","clothing","衣類","HM","H0038",4,"H0038","f",1,557,18
"895","HM_H0038_18_Yellow.xlsx","body_parts","体の部分","HM","H0038",13,"H0038","f",1,557,18
"896","HM_H0038_18_Yellow.xlsx","furniture_rooms","家具と部屋","HM","H0038",8,"H0038","f",1,557,18
"897","HM_H0038_18_Yellow.xlsx","household","小さな家庭用品","HM","H0038",3,"H0038","f",1,557,18
"898","HM_H0038_18_Yellow.xlsx","outside","戸外のもの","HM","H0038",4,"H0038","f",1,557,18
"899","HM_H0038_18_Yellow.xlsx","places","おでかけ","HM","H0038",5,"H0038","f",1,557,18
"900","HM_H0038_18_Yellow.xlsx","people","人々","HM","H0038",9,"H0038","f",1,557,18
"901","HM_H0038_18_Yellow.xlsx","games_routines","日課とあいさつ","HM","H0038",20,"H0038","f",1,557,18
"902","HM_H0038_18_Yellow.xlsx","action_words","動作語","HM","H0038",16,"H0038","f",1,557,18
"903","HM_H0038_18_Yellow.xlsx","time_words","時間についてのことば","HM","H0038",0,"H0038","f",1,557,18
"904","HM_H0038_18_Yellow.xlsx","descriptive_words","ようす・性質","HM","H0038",13,"H0038","f",1,557,18
"905","HM_H0038_18_Yellow.xlsx","pronouns","代名詞","HM","H0038",2,"H0038","f",1,557,18
"906","HM_H0038_18_Yellow.xlsx","question_words","質問のことば","HM","H0038",0,"H0038","f",1,557,18
"907","HM_H0038_18_Yellow.xlsx","locations","位置と場所についてのことば","HM","H0038",3,"H0038","f",1,557,18
"908","HM_H0038_18_Yellow.xlsx","quantifiers","数量をあらわすことば","HM","H0038",3,"H0038","f",1,557,18
"909","HM_H0038_18_Yellow.xlsx","connecting_words","接続語","HM","H0038",0,"H0038","f",1,557,18
"910","HM_H0038_18_Yellow.xlsx","sounds2","幼児語（その２）","HM","H0038",14,"H0038","f",1,557,18
"911","HM_H0038_18_Yellow.xlsx","conversations","会話語","HM","H0038",5,"H0038","f",1,557,18
"912","HM_H0038_18_Yellow.xlsx","others","その他","HM","H0038",5,"H0038","f",1,557,18
"913","HM_H0039_23_Yellow.xlsx","sounds","幼児語","HM","H0039",7,"H0039","f",1,718,23
"914","HM_H0039_23_Yellow.xlsx","animals","動物の名前","HM","H0039",2,"H0039","f",1,718,23
"915","HM_H0039_23_Yellow.xlsx","vehicles","乗り物","HM","H0039",0,"H0039","f",1,718,23
"916","HM_H0039_23_Yellow.xlsx","toys","おもちゃ","HM","H0039",0,"H0039","f",1,718,23
"917","HM_H0039_23_Yellow.xlsx","food_drink","食べ物と飲み物","HM","H0039",2,"H0039","f",1,718,23
"918","HM_H0039_23_Yellow.xlsx","clothing","衣類","HM","H0039",0,"H0039","f",1,718,23
"919","HM_H0039_23_Yellow.xlsx","body_parts","体の部分","HM","H0039",1,"H0039","f",1,718,23
"920","HM_H0039_23_Yellow.xlsx","furniture_rooms","家具と部屋","HM","H0039",0,"H0039","f",1,718,23
"921","HM_H0039_23_Yellow.xlsx","household","小さな家庭用品","HM","H0039",0,"H0039","f",1,718,23
"922","HM_H0039_23_Yellow.xlsx","outside","戸外のもの","HM","H0039",0,"H0039","f",1,718,23
"923","HM_H0039_23_Yellow.xlsx","places","おでかけ","HM","H0039",0,"H0039","f",1,718,23
"924","HM_H0039_23_Yellow.xlsx","people","人々","HM","H0039",7,"H0039","f",1,718,23
"925","HM_H0039_23_Yellow.xlsx","games_routines","日課とあいさつ","HM","H0039",7,"H0039","f",1,718,23
"926","HM_H0039_23_Yellow.xlsx","action_words","動作語","HM","H0039",0,"H0039","f",1,718,23
"927","HM_H0039_23_Yellow.xlsx","time_words","時間についてのことば","HM","H0039",0,"H0039","f",1,718,23
"928","HM_H0039_23_Yellow.xlsx","descriptive_words","ようす・性質","HM","H0039",2,"H0039","f",1,718,23
"929","HM_H0039_23_Yellow.xlsx","pronouns","代名詞","HM","H0039",1,"H0039","f",1,718,23
"930","HM_H0039_23_Yellow.xlsx","question_words","質問のことば","HM","H0039",0,"H0039","f",1,718,23
"931","HM_H0039_23_Yellow.xlsx","locations","位置と場所についてのことば","HM","H0039",0,"H0039","f",1,718,23
"932","HM_H0039_23_Yellow.xlsx","quantifiers","数量をあらわすことば","HM","H0039",0,"H0039","f",1,718,23
"933","HM_H0039_23_Yellow.xlsx","connecting_words","接続語","HM","H0039",0,"H0039","f",1,718,23
"934","HM_H0039_23_Yellow.xlsx","sounds2","幼児語（その２）","HM","H0039",3,"H0039","f",1,718,23
"935","HM_H0039_23_Yellow.xlsx","conversations","会話語","HM","H0039",0,"H0039","f",1,718,23
"936","HM_H0039_23_Yellow.xlsx","others","その他","HM","H0039",0,"H0039","f",1,718,23
"937","HM_H0040_19_Yellow.xlsx","sounds","幼児語","HM","H0040",2,"H0040","m",1,593,19
"938","HM_H0040_19_Yellow.xlsx","animals","動物の名前","HM","H0040",0,"H0040","m",1,593,19
"939","HM_H0040_19_Yellow.xlsx","vehicles","乗り物","HM","H0040",0,"H0040","m",1,593,19
"940","HM_H0040_19_Yellow.xlsx","toys","おもちゃ","HM","H0040",0,"H0040","m",1,593,19
"941","HM_H0040_19_Yellow.xlsx","food_drink","食べ物と飲み物","HM","H0040",0,"H0040","m",1,593,19
"942","HM_H0040_19_Yellow.xlsx","clothing","衣類","HM","H0040",0,"H0040","m",1,593,19
"943","HM_H0040_19_Yellow.xlsx","body_parts","体の部分","HM","H0040",0,"H0040","m",1,593,19
"944","HM_H0040_19_Yellow.xlsx","furniture_rooms","家具と部屋","HM","H0040",0,"H0040","m",1,593,19
"945","HM_H0040_19_Yellow.xlsx","household","小さな家庭用品","HM","H0040",0,"H0040","m",1,593,19
"946","HM_H0040_19_Yellow.xlsx","outside","戸外のもの","HM","H0040",0,"H0040","m",1,593,19
"947","HM_H0040_19_Yellow.xlsx","places","おでかけ","HM","H0040",0,"H0040","m",1,593,19
"948","HM_H0040_19_Yellow.xlsx","people","人々","HM","H0040",2,"H0040","m",1,593,19
"949","HM_H0040_19_Yellow.xlsx","games_routines","日課とあいさつ","HM","H0040",4,"H0040","m",1,593,19
"950","HM_H0040_19_Yellow.xlsx","action_words","動作語","HM","H0040",0,"H0040","m",1,593,19
"951","HM_H0040_19_Yellow.xlsx","time_words","時間についてのことば","HM","H0040",0,"H0040","m",1,593,19
"952","HM_H0040_19_Yellow.xlsx","descriptive_words","ようす・性質","HM","H0040",0,"H0040","m",1,593,19
"953","HM_H0040_19_Yellow.xlsx","pronouns","代名詞","HM","H0040",0,"H0040","m",1,593,19
"954","HM_H0040_19_Yellow.xlsx","question_words","質問のことば","HM","H0040",0,"H0040","m",1,593,19
"955","HM_H0040_19_Yellow.xlsx","locations","位置と場所についてのことば","HM","H0040",0,"H0040","m",1,593,19
"956","HM_H0040_19_Yellow.xlsx","quantifiers","数量をあらわすことば","HM","H0040",0,"H0040","m",1,593,19
"957","HM_H0040_19_Yellow.xlsx","connecting_words","接続語","HM","H0040",0,"H0040","m",1,593,19
"958","HM_H0040_19_Yellow.xlsx","sounds2","幼児語（その２）","HM","H0040",3,"H0040","m",1,593,19
"959","HM_H0040_19_Yellow.xlsx","conversations","会話語","HM","H0040",0,"H0040","m",1,593,19
"960","HM_H0040_19_Yellow.xlsx","others","その他","HM","H0040",0,"H0040","m",1,593,19
"961","HM_H0041_17_Yellow.xlsx","sounds","幼児語","HM","H0041",3,"H0041","f",1,542,17
"962","HM_H0041_17_Yellow.xlsx","animals","動物の名前","HM","H0041",0,"H0041","f",1,542,17
"963","HM_H0041_17_Yellow.xlsx","vehicles","乗り物","HM","H0041",0,"H0041","f",1,542,17
"964","HM_H0041_17_Yellow.xlsx","toys","おもちゃ","HM","H0041",0,"H0041","f",1,542,17
"965","HM_H0041_17_Yellow.xlsx","food_drink","食べ物と飲み物","HM","H0041",1,"H0041","f",1,542,17
"966","HM_H0041_17_Yellow.xlsx","clothing","衣類","HM","H0041",1,"H0041","f",1,542,17
"967","HM_H0041_17_Yellow.xlsx","body_parts","体の部分","HM","H0041",0,"H0041","f",1,542,17
"968","HM_H0041_17_Yellow.xlsx","furniture_rooms","家具と部屋","HM","H0041",0,"H0041","f",1,542,17
"969","HM_H0041_17_Yellow.xlsx","household","小さな家庭用品","HM","H0041",0,"H0041","f",1,542,17
"970","HM_H0041_17_Yellow.xlsx","outside","戸外のもの","HM","H0041",0,"H0041","f",1,542,17
"971","HM_H0041_17_Yellow.xlsx","places","おでかけ","HM","H0041",0,"H0041","f",1,542,17
"972","HM_H0041_17_Yellow.xlsx","people","人々","HM","H0041",2,"H0041","f",1,542,17
"973","HM_H0041_17_Yellow.xlsx","games_routines","日課とあいさつ","HM","H0041",2,"H0041","f",1,542,17
"974","HM_H0041_17_Yellow.xlsx","action_words","動作語","HM","H0041",0,"H0041","f",1,542,17
"975","HM_H0041_17_Yellow.xlsx","time_words","時間についてのことば","HM","H0041",0,"H0041","f",1,542,17
"976","HM_H0041_17_Yellow.xlsx","descriptive_words","ようす・性質","HM","H0041",0,"H0041","f",1,542,17
"977","HM_H0041_17_Yellow.xlsx","pronouns","代名詞","HM","H0041",0,"H0041","f",1,542,17
"978","HM_H0041_17_Yellow.xlsx","question_words","質問のことば","HM","H0041",0,"H0041","f",1,542,17
"979","HM_H0041_17_Yellow.xlsx","locations","位置と場所についてのことば","HM","H0041",0,"H0041","f",1,542,17
"980","HM_H0041_17_Yellow.xlsx","quantifiers","数量をあらわすことば","HM","H0041",0,"H0041","f",1,542,17
"981","HM_H0041_17_Yellow.xlsx","connecting_words","接続語","HM","H0041",0,"H0041","f",1,542,17
"982","HM_H0041_17_Yellow.xlsx","sounds2","幼児語（その２）","HM","H0041",5,"H0041","f",1,542,17
"983","HM_H0041_17_Yellow.xlsx","conversations","会話語","HM","H0041",0,"H0041","f",1,542,17
"984","HM_H0041_17_Yellow.xlsx","others","その他","HM","H0041",0,"H0041","f",1,542,17
"985","HM_H0042_18_Yellow.xlsx","sounds","幼児語","HM","H0042",4,"H0042","m",1,547.5,18
"986","HM_H0042_18_Yellow.xlsx","animals","動物の名前","HM","H0042",3,"H0042","m",1,547.5,18
"987","HM_H0042_18_Yellow.xlsx","vehicles","乗り物","HM","H0042",0,"H0042","m",1,547.5,18
"988","HM_H0042_18_Yellow.xlsx","toys","おもちゃ","HM","H0042",0,"H0042","m",1,547.5,18
"989","HM_H0042_18_Yellow.xlsx","food_drink","食べ物と飲み物","HM","H0042",0,"H0042","m",1,547.5,18
"990","HM_H0042_18_Yellow.xlsx","clothing","衣類","HM","H0042",0,"H0042","m",1,547.5,18
